t_row_ns,t_input_ns,input_0,input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,input_9,input_10,input_11,input_12,input_13,input_14,input_15,input_16,input_17,input_18,input_19,input_20,input_21,input_22,input_23,input_24,input_25,t_py_ns,py_winner,py_decision,py_spike_0,py_spike_1,py_spike_2,py_spike_3,t_fpga_ns,fpga_winner,fpga_decision,fpga_spike_0,fpga_spike_1,fpga_spike_2,fpga_spike_3,agree
1778194436554316518,1778194436553576925,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1778194436554210092,-1,LEFT,1,0,0,1,1778194436530038481,-1,IDLE,0,0,0,0,1
1778194436601192648,1778194436584980092,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1778194436601135611,-1,IDLE,0,0,0,0,1778194436530038481,-1,IDLE,0,0,0,0,1
1778194436657108499,1778194436650927222,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1778194436657055740,-1,IDLE,0,0,0,0,1778194436608595796,-1,IDLE,0,0,0,0,1
1778194436722973314,1778194436722378777,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1778194436722918110,-1,IDLE,0,0,0,0,1778194436693140888,-1,IDLE,0,0,0,0,1
1778194436809458036,1778194436808473666,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1778194436809335351,0,LEFT,0,0,0,0,1778194436693140888,-1,IDLE,0,0,0,0,0
1778194436853099833,1778194436852657981,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1778194436853058036,1,LEFT,1,0,1,1,1778194436693140888,-1,IDLE,0,0,0,0,0
1778194436955641110,1778194436940059499,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1778194436940431629,-1,IDLE,0,1,0,0,1778194436875275425,-1,IDLE,0,0,0,0,1
1778194437005434777,1778194436995855166,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1778194437005345888,-1,IDLE,0,0,0,0,1778194436875275425,-1,IDLE,0,0,0,0,1
1778194437073146684,1778194437072593295,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1778194437073089444,-1,IDLE,0,0,0,0,1778194437020255388,-1,IDLE,0,0,0,0,1
1778194437130439166,1778194437129788425,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1778194437130389666,0,IDLE,0,0,0,0,1778194437020255388,-1,IDLE,0,0,0,0,0
1778194437200473740,1778194437198506073,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1778194437200426221,2,LEFT,1,0,0,1,1778194437139856092,3,FORWARD,0,0,0,1,0
1778194437275895962,1778194437261135999,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1778194437275833481,1,BACKWARD,0,0,1,0,1778194437233346592,-1,IDLE,0,0,0,0,0
1778194437338412999,1778194437337930980,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1778194437338364129,2,RIGHT,1,1,0,1,1778194437233346592,-1,IDLE,0,0,0,0,0
1778194437406808036,1778194437393375314,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1778194437406721980,0,RIGHT,0,0,1,0,1778194437352351036,-1,IDLE,0,0,0,0,0
1778194437464424888,1778194437461246832,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1778194437464371517,3,LEFT,1,1,0,0,1778194437352351036,-1,IDLE,0,0,0,0,0
1778194437533440184,1778194437530454962,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1778194437533393443,0,FORWARD,0,0,1,1,1778194437352351036,-1,IDLE,0,0,0,0,0
1778194437606722610,1778194437606360203,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1778194437606680517,1,LEFT,1,0,0,0,1778194437572954814,2,RIGHT,0,0,1,0,0
1778194437659017091,1778194437640121036,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1778194437658956240,2,BACKWARD,0,1,0,0,1778194437572954814,2,RIGHT,0,0,1,0,1
1778194437752005202,1778194437737642702,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1778194437751956462,-1,RIGHT,1,0,1,1,1778194437572954814,2,RIGHT,0,0,1,0,0
1778194437795721943,1778194437780283388,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1778194437795639573,0,IDLE,0,0,0,0,1778194437572954814,2,RIGHT,0,0,1,0,0
1778194437889550869,1778194437889181980,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1778194437889512314,-1,LEFT,1,1,1,1,1778194437822809647,-1,IDLE,0,0,0,0,1
1778194437940544554,1778194437926207906,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1778194437940482795,0,IDLE,0,0,0,0,1778194437822809647,-1,IDLE,0,0,0,0,0
1778194437996288480,1778194437995663480,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1778194437996230239,-1,LEFT,1,1,1,1,1778194437822809647,-1,IDLE,0,0,0,0,1
1778194438048842850,1778194438032086962,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1778194438048787758,0,IDLE,0,0,0,0,1778194437822809647,-1,IDLE,0,0,1,0,0
1778194438145920554,1778194438119985462,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1778194438145862776,-1,LEFT,1,0,1,1,1778194438050175517,2,RIGHT,0,0,1,0,0
1778194438234886758,1778194438232050498,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1778194438234837036,1,IDLE,0,0,0,0,1778194438153493554,-1,IDLE,0,0,0,0,0
1778194438320671850,1778194438320341461,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1778194438320637647,2,BACKWARD,1,1,0,0,1778194438266076610,2,RIGHT,0,0,1,0,1
1778194438360428461,1778194438360084054,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1778194438360392758,-1,IDLE,0,0,1,0,1778194438266076610,2,RIGHT,0,0,1,0,0
1778194438418617554,1778194438393447758,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1778194438418558517,0,LEFT,0,0,0,0,1778194438266076610,2,RIGHT,0,0,1,0,0
1778194438480656665,1778194438479098646,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1778194438480599554,2,LEFT,1,0,0,1,1778194438458727424,3,FORWARD,0,0,0,1,0
1778194438521526035,1778194438491250054,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1778194438521470776,-1,IDLE,0,0,1,0,1778194438458727424,3,FORWARD,0,0,0,1,0
1778194438588698702,1778194438554916258,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1778194438588635887,0,IDLE,0,0,0,0,1778194438565323128,-1,IDLE,0,0,0,0,0
1778194438725112109,1778194438715056776,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1778194438725037609,2,LEFT,1,0,0,0,1778194438678785739,2,RIGHT,0,0,1,0,1
1778194438758612591,1778194438758032906,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1778194438758548850,-1,RIGHT,0,0,1,0,1778194438678785739,2,RIGHT,0,0,1,0,0
1778194438816463554,1778194438799473424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1778194438816405443,0,IDLE,0,0,0,0,1778194438678785739,2,RIGHT,0,0,1,0,0
1778194438870709739,1778194438844603109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1778194438870655202,-1,LEFT,1,1,1,1,1778194438678785739,2,RIGHT,0,0,1,0,0
1778194438943153868,1778194438941387239,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1778194438942635183,-1,IDLE,0,0,0,0,1778194438923066776,3,FORWARD,0,0,0,1,0
1778194438994858072,1778194438980424665,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1778194438994794424,0,IDLE,0,0,0,0,1778194438923066776,3,FORWARD,0,0,0,1,0
1778194439053521035,1778194439052994461,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1778194439053459498,-1,LEFT,1,0,1,1,1778194438923066776,3,FORWARD,0,0,0,1,0
1778194439136268479,1778194439135721702,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1778194439136215535,1,IDLE,0,0,0,0,1778194439116468905,-1,IDLE,0,0,0,0,0
1778194439191134739,1778194439156892276,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1778194439191075035,-1,IDLE,1,1,1,1,1778194439116468905,-1,IDLE,0,0,0,0,1
1778194439256890961,1778194439244148776,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1778194439256834961,0,IDLE,0,0,0,0,1778194439116468905,-1,IDLE,0,0,0,0,0
1778194439326478831,1778194439300843387,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1778194439326427257,-1,LEFT,1,1,1,1,1778194439116468905,-1,IDLE,0,0,0,0,1
1778194439391863220,1778194439357119813,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1778194439391799016,0,LEFT,0,0,0,0,1778194439339333035,2,RIGHT,0,0,1,0,0
1778194439459800961,1778194439442395831,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1778194439459715201,-1,LEFT,1,1,1,1,1778194439442877683,3,FORWARD,0,0,0,1,0
1778194439544688350,1778194439534852313,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1778194439544634350,0,IDLE,0,0,0,0,1778194439521476479,0,LEFT,1,0,0,0,1
1778194439638266572,1778194439637834442,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1778194439638218553,1,LEFT,1,0,1,1,1778194439602572312,3,FORWARD,0,0,0,1,0
1778194439707557498,1778194439704653294,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1778194439707468942,0,BACKWARD,0,1,0,0,1778194439602572312,3,FORWARD,0,0,0,1,0
1778194439718799516,1778194439704653294,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1778194439718683775,-1,LEFT,1,0,1,1,1778194439602572312,3,FORWARD,0,0,0,1,0
1778194439803565831,1778194439780236127,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1778194439803486998,0,IDLE,0,0,0,0,1778194439752467942,0,LEFT,1,0,0,0,1
1778194439874893609,1778194439850328386,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1778194439874722794,-1,IDLE,1,1,1,1,1778194439852442368,3,FORWARD,0,0,0,1,0
1778194439935459664,1778194439924378201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1778194439935399664,0,IDLE,0,0,0,0,1778194439852442368,3,FORWARD,0,0,0,1,0
1778194440005035997,1778194439965315109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1778194440004975960,-1,LEFT,1,1,1,1,1778194439988855609,2,RIGHT,0,0,1,0,0
1778194440056490757,1778194440029385571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1778194440056434960,-1,IDLE,0,0,0,0,1778194439988855609,2,RIGHT,0,0,1,0,0
1778194440167854257,1778194440166852405,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1778194440167768757,0,LEFT,0,0,0,0,1778194440115378220,3,FORWARD,0,0,0,1,0
1778194440206225849,1778194440183024942,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1778194440206171220,3,FORWARD,1,0,1,0,1778194440115378220,3,FORWARD,0,0,0,1,1
1778194440256647479,1778194440248083182,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1778194440256589979,-1,IDLE,0,0,0,1,1778194440115378220,3,FORWARD,0,0,0,1,0
1778194440343718960,1778194440305949794,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1778194440343645182,0,IDLE,0,0,0,0,1778194440317381849,2,RIGHT,0,0,1,0,0
1778194440400563682,1778194440372022516,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1778194440400511682,-1,LEFT,1,1,1,1,1778194440317381849,2,RIGHT,0,0,1,0,0
1778194440466664293,1778194440449058849,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1778194440466610423,0,IDLE,0,0,0,0,1778194440317381849,2,RIGHT,0,0,1,0,0
1778194440538305942,1778194440528560034,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1778194440538180497,-1,LEFT,1,1,1,1,1778194440484287979,0,LEFT,1,0,0,0,0
1778194440592083960,1778194440579934108,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1778194440592026423,0,IDLE,0,0,0,0,1778194440484287979,0,LEFT,1,0,0,0,1
1778194440660727423,1778194440656684108,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1778194440660589553,-1,IDLE,1,1,1,1,1778194440611284293,1,BACKWARD,0,1,0,0,0
1778194440715974497,1778194440706873664,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1778194440715909682,0,IDLE,0,0,0,0,1778194440611284293,1,BACKWARD,0,1,0,0,0
1778194440805958386,1778194440765927701,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1778194440805868775,-1,LEFT,1,1,1,1,1778194440795888182,0,BACKWARD,1,0,0,0,0
1778194440862721460,1778194440841127052,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1778194440862651201,0,IDLE,0,0,0,0,1778194440795888182,0,LEFT,1,0,0,0,1
1778194440934624293,1778194440918802201,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1778194440934538404,-1,LEFT,1,1,1,1,1778194440795888182,0,LEFT,1,0,0,0,0
1778194440990918867,1778194440965838701,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1778194440990863349,3,FORWARD,0,0,0,0,1778194440948241238,2,RIGHT,0,0,1,0,0
1778194441058264608,1778194441053483089,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1778194441058209923,-1,FORWARD,1,1,1,1,1778194440948241238,2,RIGHT,0,0,1,0,0
1778194441138085867,1778194441130267663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1778194441130704571,0,IDLE,0,0,0,0,1778194440948241238,2,RIGHT,0,0,1,0,0
1778194441186286052,1778194441185813441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1778194441186238052,-1,LEFT,1,0,0,1,1778194440948241238,2,RIGHT,0,0,1,0,0
1778194441302907719,1778194441302476330,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778194441302854682,-1,IDLE,0,0,0,0,1778194441230535812,-1,IDLE,0,0,0,0,1
1778194441349104182,1778194441345662626,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778194441349031719,3,IDLE,0,0,0,0,1778194441230535812,-1,IDLE,0,0,0,0,0
1778194441392718219,1778194441382444237,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1778194441392664330,-1,IDLE,1,1,1,1,1778194441380219126,0,LEFT,1,0,0,0,0
1778194441470179460,1778194441454910367,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1778194441470087941,3,IDLE,0,0,0,0,1778194441380219126,0,LEFT,1,0,0,0,0
1778194441518666274,1778194441502381293,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1778194441518613737,-1,FORWARD,1,1,1,1,1778194441380219126,0,LEFT,1,0,0,0,0
1778194441584081959,1778194441567541626,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1778194441583969848,3,IDLE,0,0,0,0,1778194441552182293,-1,IDLE,0,0,0,0,0
1778194441658405626,1778194441656815589,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1778194441658348478,-1,FORWARD,1,1,1,1,1778194441629936848,-1,IDLE,0,0,0,0,1
1778194441723610478,1778194441716868589,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778194441723561422,3,IDLE,0,0,0,0,1778194441629936848,-1,IDLE,0,0,0,0,0
1778194441802799941,1778194441785648719,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1778194441802679219,-1,IDLE,1,1,1,1,1778194441755245348,0,LEFT,1,0,0,0,0
1778194441878217978,1778194441852812219,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1778194441878165404,3,FORWARD,0,0,0,0,1778194441830016904,-1,IDLE,0,0,0,0,0
1778194441922315052,1778194441919359941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1778194441922259367,-1,FORWARD,1,0,0,1,1778194441830016904,-1,IDLE,0,0,0,0,1
1778194441987026181,1778194441983475793,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1778194441986967237,-1,IDLE,0,0,0,0,1778194441952220681,0,LEFT,1,0,0,0,0
1778194442073200033,1778194442052422255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1778194442073152607,3,IDLE,0,0,0,0,1778194441952220681,0,LEFT,1,0,0,0,0
1778194442123162681,1778194442121617441,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1778194442123115829,-1,FORWARD,1,1,1,1,1778194441952220681,0,LEFT,1,0,0,0,0
1778194442212005311,1778194442185230774,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1778194442211944218,0,IDLE,0,0,0,0,1778194442171089737,1,BACKWARD,0,1,0,0,0
1778194442254854533,1778194442254409385,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1778194442254707737,-1,LEFT,1,0,0,1,1778194442171089737,1,BACKWARD,0,1,0,0,0
1778194442318618700,1778194442288070589,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1778194442318559292,3,IDLE,0,0,0,0,1778194442304310718,-1,IDLE,0,0,0,0,0
1778194442397395366,1778194442368039348,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1778194442397351126,-1,FORWARD,1,1,1,1,1778194442353279459,-1,IDLE,0,0,0,0,1
1778194442486208848,1778194442485669589,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1778194442486161218,0,IDLE,0,0,0,0,1778194442464861366,-1,IDLE,0,0,0,0,0
1778194442517473829,1778194442501292385,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1778194442517420403,-1,LEFT,1,1,1,1,1778194442464861366,-1,IDLE,0,0,0,0,1
1778194442620200663,1778194442619597922,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1778194442620144366,0,LEFT,0,0,0,0,1778194442464861366,-1,IDLE,0,0,0,0,0
1778194442660891940,1778194442637410422,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1778194442660710940,-1,LEFT,1,1,1,1,1778194442621136292,1,BACKWARD,0,1,0,0,0
1778194442726320588,1778194442725892162,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1778194442726268422,0,IDLE,0,0,0,0,1778194442621136292,1,BACKWARD,0,1,0,0,0
1778194442786701292,1778194442780403811,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1778194442786649514,-1,LEFT,1,1,1,1,1778194442621136292,1,BACKWARD,0,1,0,0,0
1778194442864355218,1778194442854927755,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778194442864299644,0,LEFT,0,0,0,0,1778194442855285033,2,BACKWARD,0,0,1,0,0
1778194442931709162,1778194442913117551,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1778194442931652403,-1,IDLE,1,1,1,1,1778194442855285033,2,RIGHT,0,0,1,0,0
1778194442993210625,1778194442979160829,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778194442993157699,0,LEFT,0,0,0,0,1778194442855285033,2,RIGHT,0,0,1,0,0
1778194443057082903,1778194443030209885,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778194443056948329,-1,IDLE,1,1,1,1,1778194442855285033,2,RIGHT,0,0,1,0,0
1778194443133109533,1778194443123554162,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778194443133052014,3,IDLE,0,0,0,0,1778194443093721273,3,FORWARD,0,0,0,1,1
1778194443191372440,1778194443190927070,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1778194443191327088,-1,IDLE,1,1,1,1,1778194443093721273,3,FORWARD,0,0,0,1,0
1778194443262617070,1778194443242134958,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1778194443262529070,3,FORWARD,0,0,0,0,1778194443242509773,-1,IDLE,0,0,0,0,0
1778194443334038440,1778194443320786903,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778194443333968070,-1,FORWARD,1,1,1,1,1778194443242509773,-1,IDLE,0,0,0,0,1
1778194443393796940,1778194443382192921,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1778194443393699625,0,LEFT,0,0,0,0,1778194443242509773,-1,IDLE,0,0,0,0,0
1778194443470606347,1778194443425355106,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1778194443470524292,-1,LEFT,1,1,1,1,1778194443444420588,0,LEFT,1,0,0,0,0
1778194443572263347,1778194443561114736,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1778194443571858755,3,FORWARD,0,0,0,0,1778194443506601662,3,FORWARD,0,0,0,1,1
1778194443599853366,1778194443591282125,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1778194443591710329,-1,FORWARD,1,1,1,1,1778194443506601662,3,FORWARD,0,0,0,1,0
1778194443671779884,1778194443637708958,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1778194443671676643,3,IDLE,0,0,0,0,1778194443506601662,3,FORWARD,0,0,0,1,1
1778194443753192458,1778194443752664717,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1778194443753138403,-1,FORWARD,1,1,1,1,1778194443716134680,0,LEFT,1,0,0,0,0
1778194443782891199,1778194443771115754,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1778194443782834643,0,IDLE,0,0,0,0,1778194443716134680,0,LEFT,1,0,0,0,1
1778194443871986977,1778194443855568847,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1778194443871932458,-1,LEFT,1,1,1,1,1778194443836348106,-1,IDLE,0,0,0,0,1
1778194443918523847,1778194443899371977,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1778194443918475291,3,FORWARD,0,0,0,0,1778194443836348106,-1,IDLE,0,0,0,0,0
1778194443982964365,1778194443951554606,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1778194443982901236,-1,FORWARD,1,1,1,1,1778194443953222606,1,BACKWARD,0,1,0,0,0
1778194444089548717,1778194444058615365,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1778194444089492402,3,IDLE,0,0,0,0,1778194443953222606,1,BACKWARD,0,1,0,0,0
1778194444132724384,1778194444118492847,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1778194444132657643,-1,FORWARD,1,1,1,1,1778194443953222606,1,BACKWARD,0,1,0,0,0
1778194444217068791,1778194444216576439,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1778194444217012550,3,IDLE,0,0,0,0,1778194444170106143,-1,IDLE,0,0,0,0,0
1778194444263503550,1778194444241084754,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1778194444263455995,-1,IDLE,1,1,1,1,1778194444170106143,-1,IDLE,0,0,0,0,1
