t_row_ns,t_input_ns,input_0,input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,input_9,input_10,input_11,input_12,input_13,input_14,input_15,input_16,input_17,input_18,input_19,input_20,input_21,input_22,input_23,input_24,input_25,t_py_ns,py_winner,py_decision,py_spike_0,py_spike_1,py_spike_2,py_spike_3,t_fpga_ns,fpga_winner,fpga_decision,fpga_spike_0,fpga_spike_1,fpga_spike_2,fpga_spike_3,agree
1778192013705052277,1778192013704552888,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1778192013704997258,0,IDLE,0,0,0,0,1778192013614509314,-1,IDLE,0,0,0,0,0
1778192013780972907,1778192013780415018,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1778192013780916851,1,LEFT,1,0,1,1,1778192013614509314,-1,IDLE,0,0,0,0,0
1778192013854496406,1778192013826911221,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1778192013854437721,0,BACKWARD,0,1,0,0,1778192013814959536,2,RIGHT,0,0,1,0,0
1778192013919845203,1778192013900225147,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1778192013919661499,-1,LEFT,1,0,1,1,1778192013898312518,-1,IDLE,0,0,0,0,1
1778192013976585425,1778192013966604869,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1778192013976535480,0,IDLE,0,0,0,0,1778192013898312518,-1,IDLE,0,0,0,0,0
1778192014045005777,1778192014044382221,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1778192014044959166,-1,LEFT,1,1,1,1,1778192014024416851,-1,IDLE,0,0,0,0,1
1778192014118533758,1778192014117170406,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1778192014118352832,0,IDLE,0,0,0,0,1778192014024416851,-1,IDLE,0,0,0,0,0
1778192014191575017,1778192014176533203,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1778192014191447462,-1,LEFT,1,1,1,1,1778192014024416851,-1,IDLE,0,0,0,0,1
1778192014275400110,1778192014262109554,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1778192014275345888,0,IDLE,0,0,0,0,1778192014209723277,2,RIGHT,0,0,1,0,0
1778192014321693610,1778192014308102906,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1778192014321606351,-1,LEFT,1,1,1,1,1778192014209723277,2,RIGHT,0,0,0,0,0
1778192014390254610,1778192014389144277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778192014390183443,0,IDLE,0,0,0,0,1778192014327584888,-1,IDLE,0,0,0,0,0
1778192014479246258,1778192014462884554,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778192014479196702,-1,LEFT,1,1,1,1,1778192014327584888,-1,IDLE,0,0,0,0,1
1778192014530125369,1778192014529663684,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778192014530082851,-1,IDLE,0,0,0,0,1778192014327584888,-1,IDLE,0,0,0,0,1
1778192014608513073,1778192014607953943,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778192014608459795,-1,IDLE,0,0,0,0,1778192014327584888,-1,IDLE,0,0,0,0,1
1778192014650493739,1778192014649883943,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778192014650443406,0,IDLE,0,0,0,0,1778192014632360888,2,RIGHT,0,0,1,0,0
1778192014710112110,1778192014709568350,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1778192014710061184,-1,LEFT,1,0,0,1,1778192014632360888,2,RIGHT,0,0,1,0,0
1778192014788666517,1778192014788083943,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1778192014788595147,0,IDLE,0,0,0,0,1778192014632360888,2,RIGHT,0,0,1,0,0
1778192014876712165,1778192014876219295,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1778192014876674980,-1,LEFT,1,0,1,1,1778192014818482813,-1,IDLE,0,0,0,0,1
1778192014898167758,1778192014891509591,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1778192014898114813,0,IDLE,0,0,0,0,1778192014818482813,-1,IDLE,0,0,0,0,0
1778192014981927498,1778192014981370721,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1778192014981878202,-1,LEFT,1,1,1,1,1778192014818482813,-1,IDLE,0,0,0,0,1
1778192015051704665,1778192015050536221,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1778192015051645998,0,LEFT,0,0,0,0,1778192014994501684,-1,IDLE,0,0,0,0,0
1778192015107670702,1778192015083970943,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1778192015107606461,-1,LEFT,1,1,1,1,1778192014994501684,-1,IDLE,0,0,0,0,1
1778192015175299276,1778192015151443276,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1778192015175242183,0,IDLE,0,0,0,0,1778192015136000443,2,RIGHT,0,0,1,0,0
1778192015254484739,1778192015249802332,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1778192015254423276,1,LEFT,1,0,1,1,1778192015136000443,2,RIGHT,0,0,1,0,0
1778192015313246757,1778192015307509776,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1778192015313178998,0,BACKWARD,0,1,0,0,1778192015136000443,2,RIGHT,0,0,1,0,0
1778192015414067387,1778192015413402331,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778192015413982665,-1,LEFT,1,0,0,1,1778192015338201776,0,LEFT,1,0,0,0,0
1778192015491847443,1778192015491404554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778192015491789776,2,IDLE,0,0,0,0,1778192015338201776,0,LEFT,1,0,0,0,0
1778192015526605535,1778192015522846443,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778192015526546572,-1,RIGHT,1,0,1,1,1778192015338201776,0,LEFT,1,0,0,0,0
1778192015586399942,1778192015568512646,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778192015586334313,-1,IDLE,0,0,0,0,1778192015338201776,0,LEFT,1,0,0,0,0
1778192015661089498,1778192015660298405,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778192015661026868,-1,IDLE,0,0,0,0,1778192015623630239,-1,IDLE,0,0,0,0,1
1778192015715827554,1778192015682803165,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778192015715767516,-1,IDLE,0,0,0,0,1778192015623630239,-1,IDLE,0,0,0,0,1
1778192015788850887,1778192015779615387,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778192015788682609,0,LEFT,0,0,0,0,1778192015623630239,-1,IDLE,0,0,0,0,0
1778192015849434146,1778192015827135220,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778192015842681498,3,LEFT,1,0,0,0,1778192015623630239,-1,IDLE,0,0,0,0,0
1778192015917912350,1778192015913778794,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1778192015917844868,0,FORWARD,0,0,0,1,1778192015883385276,-1,IDLE,0,0,0,0,0
1778192015995118239,1778192015991627072,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1778192015995063424,3,LEFT,1,0,0,0,1778192015883385276,-1,IDLE,0,0,0,0,0
1778192016064134739,1778192016037988535,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1778192016064088813,0,FORWARD,0,0,1,1,1778192016011086998,-1,IDLE,0,0,0,0,0
1778192016113631590,1778192016103308979,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1778192016113549146,3,FORWARD,1,1,0,0,1778192016011086998,-1,IDLE,0,0,0,0,0
1778192016178479868,1778192016177902072,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778192016178417479,-1,FORWARD,0,0,0,1,1778192016011086998,-1,IDLE,0,0,0,0,1
1778192016265977331,1778192016258469887,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778192016258897701,-1,IDLE,0,0,0,0,1778192016203347498,2,RIGHT,0,0,1,0,0
1778192016329382886,1778192016328300627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778192016329324998,-1,IDLE,0,0,0,0,1778192016203347498,2,RIGHT,0,0,1,0,0
1778192016393382572,1778192016389197886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778192016393310553,-1,IDLE,0,0,0,0,1778192016372107886,1,RIGHT,0,1,0,0,0
1778192016430988072,1778192016405717516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778192016430933294,-1,IDLE,0,0,0,0,1778192016372107886,1,BACKWARD,0,1,0,0,0
1778192016510634312,1778192016510278423,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778192016510597146,-1,IDLE,0,0,0,0,1778192016372107886,1,BACKWARD,0,1,0,0,0
1778192016575872868,1778192016575362164,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778192016575817923,0,IDLE,0,0,0,0,1778192016551040331,-1,IDLE,0,0,0,0,0
1778192016645043275,1778192016644475997,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1778192016644983775,-1,LEFT,1,0,0,1,1778192016551040331,-1,IDLE,0,0,0,0,1
1778192016742171534,1778192016739205497,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1778192016742120016,2,IDLE,0,0,0,0,1778192016716292460,-1,IDLE,0,0,0,0,0
1778192016823060645,1778192016782547553,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1778192016822899794,-1,IDLE,1,0,1,1,1778192016716292460,-1,IDLE,0,0,0,0,1
1778192016863816349,1778192016844660386,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1778192016863609979,0,IDLE,0,0,0,0,1778192016716292460,-1,IDLE,0,0,0,0,0
1778192016957286090,1778192016956945979,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1778192016957251923,-1,IDLE,1,0,1,1,1778192016893168108,-1,IDLE,0,0,0,0,1
1778192016991987053,1778192016991470034,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1778192016991937682,0,IDLE,0,0,0,0,1778192016893168108,-1,IDLE,0,0,0,0,0
1778192017041496738,1778192017041131497,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1778192017041454349,1,LEFT,1,0,0,1,1778192017014354331,2,RIGHT,0,0,1,0,0
1778192017113704349,1778192017100120460,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1778192017113648886,0,BACKWARD,0,1,0,0,1778192017076431219,0,LEFT,1,0,0,0,1
1778192017183168960,1778192017167314627,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1778192017183121627,-1,LEFT,1,0,1,1,1778192017076431219,0,LEFT,1,0,0,0,0
1778192017269161941,1778192017268510219,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1778192017269098960,3,IDLE,0,0,0,0,1778192017193459312,2,RIGHT,0,0,1,0,0
1778192017341047830,1778192017332319886,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1778192017332687904,-1,FORWARD,1,1,1,1,1778192017310837293,-1,IDLE,0,0,0,0,1
1778192017402150923,1778192017384463553,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1778192017402090312,0,LEFT,0,0,0,0,1778192017310837293,-1,IDLE,0,0,0,0,0
1778192017467835775,1778192017467249960,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778192017467722627,-1,LEFT,1,1,1,1,1778192017310837293,-1,IDLE,0,0,0,0,1
1778192017535009145,1778192017523396978,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1778192017524727404,0,IDLE,0,0,0,0,1778192017471727108,0,LEFT,1,0,0,0,1
1778192017583361534,1778192017582838312,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1778192017583305126,1,LEFT,1,0,1,1,1778192017471727108,0,LEFT,1,0,0,0,0
1778192017662386997,1778192017661289145,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1778192017662316015,0,LEFT,0,1,0,0,1778192017649624071,2,RIGHT,0,0,1,0,0
1778192017704241293,1778192017685511034,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1778192017704187738,2,LEFT,1,0,0,1,1778192017649624071,2,RIGHT,0,0,1,0,1
1778192017796462941,1778192017795952904,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1778192017796411349,0,LEFT,0,1,1,0,1778192017649624071,2,RIGHT,0,0,1,0,0
1778192017862287330,1778192017861417182,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1778192017862214626,-1,LEFT,1,0,0,1,1778192017649624071,2,RIGHT,0,0,1,0,0
1778192017947096163,1778192017942446163,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1778192017947015311,0,IDLE,0,0,0,0,1778192017872340608,-1,IDLE,0,0,0,0,0
1778192018001568923,1778192017988726293,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1778192018001511071,-1,LEFT,1,1,1,1,1778192017872340608,-1,IDLE,0,0,0,0,1
1778192018042135034,1778192018006880330,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1778192018042066700,0,IDLE,0,0,0,0,1778192018014824108,-1,IDLE,0,0,0,0,0
1778192018117687515,1778192018106291682,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1778192018117622830,-1,LEFT,1,0,1,1,1778192018072087867,2,RIGHT,0,0,1,0,0
1778192018191244719,1778192018175853274,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1778192018191103367,-1,IDLE,0,0,0,0,1778192018176343478,-1,IDLE,0,0,0,0,1
1778192018239364348,1778192018211596515,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1778192018239310589,3,IDLE,0,0,0,0,1778192018176343478,-1,IDLE,0,0,0,0,0
1778192018312546830,1778192018293318496,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1778192018312488570,-1,FORWARD,1,0,0,1,1778192018176343478,-1,IDLE,0,0,1,0,1
1778192018373221385,1778192018358361700,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778192018373154496,0,IDLE,0,0,0,0,1778192018313822311,2,RIGHT,0,0,1,0,0
1778192018439974015,1778192018421618533,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778192018439919126,-1,LEFT,1,0,0,0,1778192018313822311,2,RIGHT,0,0,1,0,0
1778192018520867478,1778192018479673163,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778192018520812404,-1,IDLE,0,0,0,0,1778192018457723385,-1,IDLE,0,0,0,0,1
1778192018582078089,1778192018581560385,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778192018582026200,0,LEFT,0,0,0,0,1778192018527046700,-1,IDLE,0,0,0,0,0
1778192018647840441,1778192018631092163,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778192018647719515,2,LEFT,1,0,0,1,1778192018527046700,-1,IDLE,0,0,0,0,0
1778192018721905052,1778192018719795552,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778192018721828422,-1,RIGHT,0,0,1,0,1778192018655261163,-1,IDLE,0,0,0,0,1
1778192018793096570,1778192018790629959,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1778192018793037774,0,IDLE,0,0,0,0,1778192018777524255,-1,IDLE,0,0,0,0,0
1778192018856929681,1778192018856490089,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1778192018856881329,3,LEFT,1,0,0,0,1778192018777524255,-1,IDLE,0,0,0,0,0
1778192018918028681,1778192018917549755,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1778192018917981978,0,FORWARD,0,0,1,1,1778192018777524255,-1,IDLE,0,0,0,0,0
1778192019006461200,1778192018979233792,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1778192019006408274,3,LEFT,1,1,0,0,1778192018977229607,2,RIGHT,0,0,1,0,0
1778192019045249607,1778192019044649792,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778192019045194311,-1,FORWARD,0,0,0,1,1778192018977229607,2,RIGHT,0,0,1,0,0
1778192019119646866,1778192019119243237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778192019119603755,-1,IDLE,0,0,0,0,1778192019101595903,-1,IDLE,0,0,0,0,1
1778192019185020514,1778192019184495311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778192019184973459,-1,IDLE,0,0,0,0,1778192019101595903,-1,IDLE,0,0,0,0,1
1778192019243440403,1778192019233318811,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778192019243389274,-1,IDLE,0,0,0,0,1778192019101595903,-1,IDLE,0,0,0,0,1
1778192019312347588,1778192019303300570,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778192019312247181,0,LEFT,0,0,0,0,1778192019280157274,1,BACKWARD,0,1,0,0,0
1778192019379091699,1778192019362200107,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778192019379040292,-1,LEFT,1,0,0,1,1778192019280157274,1,BACKWARD,0,1,0,0,0
1778192019454935644,1778192019454441125,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778192019454879736,0,IDLE,0,0,0,0,1778192019280157274,1,BACKWARD,0,1,0,0,0
1778192019525438959,1778192019524708977,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778192019525366755,-1,LEFT,1,0,1,1,1778192019489388348,-1,IDLE,0,0,0,0,1
1778192019589907922,1778192019589386736,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1778192019589856570,0,IDLE,0,0,0,0,1778192019489388348,-1,IDLE,0,0,0,0,0
1778192019663789292,1778192019663218625,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1778192019663693051,-1,LEFT,1,0,1,1,1778192019617549107,-1,IDLE,0,0,0,0,1
1778192019738689421,1778192019738181921,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1778192019738640940,0,IDLE,0,0,0,0,1778192019706309996,2,RIGHT,0,0,1,0,0
1778192019779515607,1778192019774714940,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1778192019779468588,2,LEFT,1,0,0,1,1778192019706309996,2,RIGHT,0,0,1,0,1
1778192019845949996,1778192019845124014,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1778192019845871533,-1,RIGHT,0,0,1,0,1778192019825028773,-1,IDLE,0,0,0,0,1
1778192019914307755,1778192019894906755,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1778192019914254199,0,IDLE,0,0,0,0,1778192019825028773,-1,IDLE,0,0,0,0,0
1778192019978573995,1778192019968813088,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1778192019978485551,-1,LEFT,1,1,1,1,1778192019938648718,-1,IDLE,0,0,0,0,1
1778192020069252440,1778192020068719718,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1778192020069207162,0,IDLE,0,0,0,0,1778192019938648718,-1,IDLE,0,0,0,0,0
1778192020120642662,1778192020111811218,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1778192020120593625,-1,IDLE,1,0,0,1,1778192019938648718,-1,IDLE,0,0,0,0,1
1778192020187638643,1778192020187311718,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1778192020187605569,0,IDLE,0,0,0,0,1778192020144937606,2,RIGHT,0,0,1,0,0
1778192020233593069,1778192020207336143,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1778192020233537792,-1,LEFT,1,1,1,1,1778192020144937606,2,RIGHT,0,0,1,0,0
1778192020323236680,1778192020316285143,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1778192020323120736,0,LEFT,0,0,0,0,1778192020308963014,-1,IDLE,0,0,0,0,0
1778192020378504180,1778192020378023958,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1778192020378463773,-1,LEFT,1,0,1,1,1778192020308963014,-1,IDLE,0,0,0,0,1
1778192020440778551,1778192020433878754,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1778192020440688828,0,IDLE,0,0,0,0,1778192020416580495,1,BACKWARD,0,1,0,0,0
1778192020509435328,1778192020499907088,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1778192020509380754,-1,LEFT,1,1,1,1,1778192020416580495,1,BACKWARD,0,1,0,0,0
1778192020603537273,1778192020602628088,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1778192020603399717,0,IDLE,0,0,0,0,1778192020547418810,2,RIGHT,0,0,1,0,0
1778192020678322439,1778192020677779810,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1778192020678254291,2,LEFT,1,0,0,1,1778192020547418810,2,RIGHT,0,0,1,0,1
1778192020730951847,1778192020730479625,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778192020730908421,-1,RIGHT,0,0,1,0,1778192020717261717,-1,IDLE,0,0,0,0,1
1778192020779111273,1778192020776307773,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778192020779059236,-1,IDLE,0,0,0,0,1778192020717261717,-1,IDLE,0,0,0,0,1
1778192020846928680,1778192020825780495,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778192020846872847,0,IDLE,0,0,0,0,1778192020717261717,-1,IDLE,0,0,0,0,0
1778192020907219162,1778192020881902125,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778192020907167162,-1,LEFT,1,0,0,1,1778192020866893791,-1,IDLE,0,0,0,0,1
1778192020975795439,1778192020975322773,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778192020975705402,-1,IDLE,0,0,0,0,1778192020866893791,-1,IDLE,0,0,0,0,1
1778192021040441217,1778192021040048106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778192021040401791,0,IDLE,0,0,0,0,1778192020866893791,-1,IDLE,0,0,0,0,0
1778192021118003735,1778192021117464587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778192021117928439,-1,LEFT,1,0,0,0,1778192021064602736,-1,IDLE,0,0,0,0,1
1778192021171200143,1778192021144352217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778192021171144884,-1,IDLE,0,0,0,0,1778192021064602736,-1,IDLE,0,0,0,0,1
1778192021236206958,1778192021222449902,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1778192021236156161,3,IDLE,0,0,0,0,1778192021064602736,-1,IDLE,0,0,0,0,0
1778192021303456291,1778192021296907865,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778192021303359754,-1,FORWARD,1,0,0,1,1778192021247295791,2,RIGHT,0,0,1,0,0
1778192021400265254,1778192021391486865,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778192021400215661,-1,IDLE,0,0,0,0,1778192021247295791,2,RIGHT,0,0,1,0,0
1778192021443959698,1778192021443473254,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778192021443911439,0,IDLE,0,0,0,0,1778192021247295791,2,RIGHT,0,0,1,0,0
